link,text,date,no_of_likes,no_of_comments
https://twitter.com/Tio_martin254/status/1815700148560748765#m,Fuck the IMF and the Kenyan government #RutoMustGo,"Jul 23, 2024 · 10:47 AM UTC",0,0
https://twitter.com/naliaka_bae/status/1815700128142942231#m,#RutoMustGo #OcuppyJKIA,"Jul 23, 2024 · 10:46 AM UTC",0,0
https://twitter.com/FGaitho237/status/1815699983728812093#m,The journey to JKIA has begun in Nairobi CBD. Kenyans are ready.   #OccupyJKIA #RutoMustGo,"Jul 23, 2024 · 10:46 AM UTC",2931,61
https://twitter.com/MrKariukiJ/status/1815699970718081180#m,#RutoMustGo,"Jul 23, 2024 · 10:46 AM UTC",0,0
https://twitter.com/IsackKiptoo3/status/1815699897812718005#m,"Ikikuwa kuongelea soda ya milioni moja na 54M budgeted for unknown expenses(others) inakuwa changamoto kwao. They should leave alone with the citizens to exercise their right. Isiolo leaders you are nothing better than the butcher from sugoi, you even worse. #RutoMustGo","Jul 23, 2024 · 10:46 AM UTC",0,0
https://twitter.com/naliaka_bae/status/1815699823670050869#m,#RutoMustGo #OcuppyJKIA,"Jul 23, 2024 · 10:45 AM UTC",0,0
https://twitter.com/billyndirangu/status/1815699643457503548#m,#RutoMustGo,"Jul 23, 2024 · 10:45 AM UTC",0,0
https://twitter.com/simeonominde/status/1815699623719096807#m,#RutoMustGo,"Jul 23, 2024 · 10:44 AM UTC",2,0
https://twitter.com/MonginaOngeri/status/1815699551413514511#m,The fragrance of change!Kenya  Ni Home!!🇰🇪❤️ #RutoMustGo,"Jul 23, 2024 · 10:44 AM UTC",8,1
https://twitter.com/abadan_katan/status/1815699439710810287#m,The truth is stranger and more hilarious than fiction  #RutoMustGo,"Jul 23, 2024 · 10:44 AM UTC",2,0
https://twitter.com/dockwera/status/1815699435524895017#m,Jomariek somo 'The Star' 😂 #RutoMustGo,"Jul 23, 2024 · 10:44 AM UTC",0,0
https://twitter.com/KevinCicil/status/1815699389534384568#m,A government that can hire goons 🤦smh  #RutoMustGo,"Jul 23, 2024 · 10:44 AM UTC",0,0
https://twitter.com/didas_mbalanya/status/1815699383704272932#m,@MutembeiTV shout out to you guys for airing everything live kwa ground   #OccupyJKIA #RutoMustGo,"Jul 23, 2024 · 10:44 AM UTC",2,1
https://twitter.com/lynda_marcia/status/1815699239252504816#m,Ata mimi mwenyewe karata imenipiga #RutoMustGo,"Jul 23, 2024 · 10:43 AM UTC",4,2
https://twitter.com/skkibuku/status/1815699197904965677#m,#RutoMustGo  ✌️,"Jul 23, 2024 · 10:43 AM UTC",0,0
https://twitter.com/aizosamaki/status/1815699172080701621#m,So government has money to fund goons rather than just implement things. What's up with these politicians? #RutoMustGo,"Jul 23, 2024 · 10:43 AM UTC",0,0
https://twitter.com/IsackKiptoo3/status/1815699117336604901#m,Politicians are mad. They only know how to respond quickly on anything that doesn't involve accountability of public funds. If they were applying the same in address critical issues that affect the Kenyan citizens we would be far as a nation. #RutoMustGo #DrainTheSwamp,"Jul 23, 2024 · 10:42 AM UTC",0,0
https://twitter.com/egesicha_/status/1815698935412822343#m,Time police wataanza kuteargas watu even those who got paid to demonstrate against demonstrators will get their fair share of teargas. Hii game haina rules.😅 #RutoMustGo,"Jul 23, 2024 · 10:42 AM UTC",5,0
https://twitter.com/Tunu_Tiyyo/status/1815698720240861354#m,This is so funny wallahi 🤣🤣🤣🤣 waaaaaah tuko wengi adi siamini 🤣 #RutoMustGo,"Jul 23, 2024 · 10:41 AM UTC",1,0
https://twitter.com/jonkaloki/status/1815698525172257082#m,.. #RutoMustGo ✊,"Jul 23, 2024 · 10:40 AM UTC",2,0
https://twitter.com/Oliat_/status/1815698395702370460#m,"Finally, ndio kurudi CBD. Sasa katambe! #RutoMustGo","Jul 23, 2024 · 10:40 AM UTC",23,0
https://twitter.com/TribeSheng/status/1815698337707749399#m,#March2Parliament We are in solidarity   Happening now JKIA outeringroad #RutoMustGo,"Jul 23, 2024 · 10:39 AM UTC",0,0
https://twitter.com/ReubenMwirigii/status/1815698263070097408#m,People chanting #RutoMustGo matching towards Nairobi CBD.   Embakasi #OccupyJKIA Outering Road Kibera Goons Cowards Eric Omondi Sakaja Kasmuel Mcoure,"Jul 23, 2024 · 10:39 AM UTC",14,0
https://twitter.com/elien_____/status/1815698241180037421#m,"Kumbe JKIA ilikua decoy, naskia kucheka nikilia🤣🥲 #RutoMustGo","Jul 23, 2024 · 10:39 AM UTC",2,0
https://twitter.com/Hanifarsafi/status/1815698227364032724#m,They Will NOT BELIEVE  #RutoMustGo,"Jul 23, 2024 · 10:39 AM UTC",1,0
https://twitter.com/Mob_iShmurda/status/1815698215179518344#m,Mururi TV is live and the numbers CBD ni mob #RutoMustGo,"Jul 23, 2024 · 10:39 AM UTC",0,0
https://twitter.com/philothei_quii/status/1815698127669662113#m,Yours president is aging badly na lazima tufinye zaidi  #RutoMustGo,"Jul 23, 2024 · 10:39 AM UTC",0,0
https://twitter.com/bonifacemwangi/status/1815698080592744519#m,"Digital Wankers have kept Zakayo in Kenya for a month! The wankers have reduced the arrogance, and the hubris of this incompetent, corrupt president. Threats, abductions, killings and propaganda will not stop the determination of WE the people. WE THE PEOPLE SHALL #RutoMustGo","Jul 23, 2024 · 10:38 AM UTC",2162,84
https://twitter.com/wwzippy/status/1815698065916833964#m,#RutoMustGo,"Jul 23, 2024 · 10:38 AM UTC",0,0
https://twitter.com/Ellah_Rand/status/1815698006408069446#m,Today I know even Wa'mataxes can't be mad.. ata yeye anashangaa who are these people 🤣🤣🤣🤣  #RutoMustGo,"Jul 23, 2024 · 10:38 AM UTC",0,0
https://twitter.com/mistatash/status/1815697989064675484#m,"Last week, the King was naked.  Today, the King is still naked, but now he has an egg on his face.  #RutoMustGo","Jul 23, 2024 · 10:38 AM UTC",1,0
https://twitter.com/Mob_iShmurda/status/1815697977891016811#m,I love we Kenyans ♥️ Things the mainstream media won't show you coz wamelipwa #RutoMustGo,"Jul 23, 2024 · 10:38 AM UTC",0,0
https://twitter.com/KMbidze/status/1815697886170005627#m,#OccupyEverywhere #RutoMustGo #MaandamanoTuesday #NairobiCBD,"Jul 23, 2024 · 10:38 AM UTC",0,0
https://twitter.com/patriotic_harry/status/1815697842574401889#m,Wee ni ng’endo ama ng’ondu you’ve just exposed the govermment on hiring goons😂😂#rutomustgo,"Jul 23, 2024 · 10:37 AM UTC",0,0
https://twitter.com/NyokabiWainaina/status/1815697549417689405#m,Now would be the perfect time for Zakayo to step out of the country. Security is tight at JKIA 💀💀💀 na aende akiendanga #RutoMustGo,"Jul 23, 2024 · 10:36 AM UTC",13,0
https://twitter.com/kennymacharia3/status/1815697546154484141#m,Demonstrations might just be pioneering as a Sport and where else better to start?😂😂 #OccupyAirport #RutoMustGo,"Jul 23, 2024 · 10:36 AM UTC",0,0
https://twitter.com/oliveradeka/status/1815697455385624650#m,We just get another president who will correct the mess the judiciary department did for letting this imbeciles out. Add Didmus there. That is why they do not want regime change! Koome kf judiciary failed this country bigtime! #RutoMustGo #DrainTheSwamp #Kenya @billgrahams1,"Jul 23, 2024 · 10:36 AM UTC",1,0
https://twitter.com/kimzBwoy/status/1815697432769875983#m,HAPPENING NOW... A group of protesters now marching in CBD.  #occupyjkia #RutoMustGo,"Jul 23, 2024 · 10:36 AM UTC",5,1
https://twitter.com/amboga_doug/status/1815697401836937308#m,They are making the male gender appear dumb and gullible.  Everything the government has attempted has been shoddy. They only thing they excelled at was killing peaceful protesters but then again they failed at hiding dead bodies. #RutoMustGo,"Jul 23, 2024 · 10:36 AM UTC",0,0
https://twitter.com/HARRYGENIUS_/status/1815697154335559684#m,"Protesters wa Nairobi nawavulia kofia,i was not familiar with your Game ..damn it Kuda dadeki #RutoMustGo","Jul 23, 2024 · 10:35 AM UTC",1,0
https://twitter.com/Hanifarsafi/status/1815696912638525790#m,"Same as Killer Cops who are Roaming Free, @DCI_Kenya Will Turn Blind and DEAF to this Goons and @EACCKenya Wajifanye they don't know who it is, huku @IPOA_KE will claim they've been hindered in their Investigation.  Mchezo wa Taon tu   #RutoMustGo","Jul 23, 2024 · 10:34 AM UTC",1,0
https://twitter.com/Esthertony/status/1815696820535787603#m,"I swear they need their own Kasmuel McOure. How do you leave a presser?🤣🤣🤣 #RutoMustGo. Also, power to you, Uganda #March2Parliament","Jul 23, 2024 · 10:33 AM UTC",0,1
https://twitter.com/anthonyaskofu/status/1815696748515328114#m,#RutoMustGo,"Jul 23, 2024 · 10:33 AM UTC",0,0
https://twitter.com/simeonominde/status/1815696734493794495#m,"Someone said yesterday, we will see whose enough is enough, is more enough.  Today we are seeing it.  #RutoMustGo","Jul 23, 2024 · 10:33 AM UTC",0,0
https://twitter.com/Tunu_Tiyyo/status/1815696466624520323#m,Aki now they won't believe what we post online😂😂 wameflock JKIA only for us to not leave CBD 😂 lovely scenes 😍   #RutoMustGo,"Jul 23, 2024 · 10:32 AM UTC",2,1
https://twitter.com/swalanyety/status/1815695660085100592#m,This is a known criminal. #RutoMustGo #OccupyEverywhere,"Jul 23, 2024 · 10:29 AM UTC",3,0
https://twitter.com/ADELLEO/status/1815695596767866892#m,Gee I wonder why!  #RutoMustGo,"Jul 23, 2024 · 10:28 AM UTC",67,0
https://twitter.com/FGaitho237/status/1815695086144954765#m,A protestor has been arrested during protests in Kwale county.  His number is 0716438486.   #ReleaseSumeiya #OccupyJKIA #RutoMustGo,"Jul 23, 2024 · 10:26 AM UTC",1245,27
https://twitter.com/Kwanza254/status/1815694900932850133#m,Kimathi street 🔥 💉  #RutoMustGo #OccupyJKIA,"Jul 23, 2024 · 10:26 AM UTC",8,0
https://twitter.com/swalanyety/status/1815694795068563764#m,This is a known criminal. Asalimiwe. #RutoMustGo #OccupyEverywhere,"Jul 23, 2024 · 10:25 AM UTC",3,1
https://twitter.com/Wakabando/status/1815694128656654782#m,"Mudavadi, you loudly told us times without number that Ruto is a very dangerous guy for business. What changed your mind? To start with,  you occupy an illegal unconstitutional office given by Ruto himself. We choose to trust the whistle-blowers, not you. SIT DOWN! #RutoMustGo","Jul 23, 2024 · 10:23 AM UTC",26,3
https://twitter.com/simeonominde/status/1815693292132004185#m,#RutoMustGo,"Jul 23, 2024 · 10:19 AM UTC",1,0
https://twitter.com/OleMepukori/status/1815692119954063619#m,The toad is talking of a non-existent jomo kenyatta airport not the Jomo Kenyatta International Airport.  #RutoMustGo,"Jul 23, 2024 · 10:15 AM UTC",1,0
https://twitter.com/jonkaloki/status/1815691809462296966#m,#RutoMustGo ✊✊✊,"Jul 23, 2024 · 10:13 AM UTC",7,0
https://twitter.com/Ngartia/status/1815691263603057146#m,"Instead of asking Ugandans to label their tweets to avoid confusing Kenyans, what if we help them amplify?   Support and learn from each other...  #March2Parliament #RutoMustGo","Jul 23, 2024 · 10:11 AM UTC",816,11
https://twitter.com/Mathanjuki_G/status/1815690249080651822#m,"We all know the goons are paid for by politicians, but oh well. Let's blame and kill those who come with clean hands.  #RutoMustGo","Jul 23, 2024 · 10:07 AM UTC",1,0
https://twitter.com/BlessBoniface/status/1815689832955359306#m,This is not Uganda!  These recruits in Nairobi CBD will receive a visitation after we are done with #OccupyJKIA!  #RutoMustGo,"Jul 23, 2024 · 10:06 AM UTC",12,0
https://twitter.com/Kwanza254/status/1815689685361934352#m,@MedicsForKenya on the ground..  #RutoMustGo #OccupyJKIA,"Jul 23, 2024 · 10:05 AM UTC",10,0
https://twitter.com/Tunu_Tiyyo/status/1815689401227235538#m,@Honeyfarsafi usikue soft hearted ile design yako usaidie hawa goons wakipelekwa hospitali!!! Wasaidiwe na government inawalipa kuharibu nchi!  #RutoMustGo,"Jul 23, 2024 · 10:04 AM UTC",3,0
https://twitter.com/Kwanza254/status/1815688302512554243#m,Nairobi police commandant Bungei at Moi avenue escorting goons  #RutoMustGo #OccupyJKIA,"Jul 23, 2024 · 9:59 AM UTC",9,0
https://twitter.com/254Austinsteve/status/1815325818706403534#m,"Unbelievable corruption! President Ruto has siphoned off $497,480,000 into foreign accounts and shell companies from essential services like eCitizen, health insurance, housing levy, and power deals. This blatant theft must be stopped! UK @GCHQ, US @NSAGov, and @SECGov act.","Jul 22, 2024 · 9:59 AM UTC",2,0
https://twitter.com/Keerulanah/status/1814990387863331034#m,Do what you please that said Tuesday.Make sure you’re at JKIA early.This is goons entitlement and must be stopped.President Ruto is purposeful in delivering a better Kenya but goons should be reminded they don’t run his diary.Enough is Enough,"Jul 21, 2024 · 11:46 AM UTC",174,41
https://twitter.com/kennymacharia3/status/1815709848077541376#m,Wachoche unajua pahali mbogi wakufiate uwatupishe mbao. They cannot catch you even if they wished.,"Jul 23, 2024 · 11:25 AM UTC",0,0
https://twitter.com/nzesya_dennis/status/1815708621860110582#m,Show me a stone used,"Jul 23, 2024 · 11:20 AM UTC",0,0
https://twitter.com/nzesya_dennis/status/1815707627449434531#m,We can't allow you guys to do what you did inside Parliament buildings in the name of Demonstrations. We can't give politicians more room to over price renovations. If they had a bottle of water and phones who destroyed property,"Jul 23, 2024 · 11:16 AM UTC",0,0
https://twitter.com/nzesya_dennis/status/1815706724860301456#m,If this are the stones being used what do you expect to see @bonifacemwangi take your body to the streets not stones no one will use teargas if you won't use Stones,"Jul 23, 2024 · 11:13 AM UTC",0,0
https://twitter.com/nzesya_dennis/status/1815706021156810780#m,@bonifacemwangi no teargas because they are not trying to occupy protected areas like you and your fellow opportunities,"Jul 23, 2024 · 11:10 AM UTC",0,0
https://twitter.com/nzesya_dennis/status/1815705500442386909#m,No stones around them just peaceful people trying to demonstrate. They are not occupying any protected area but you are telling Gen z to occupy protected areas,"Jul 23, 2024 · 11:08 AM UTC",0,0
https://twitter.com/dauhreen/status/1815695481755885855#m,If it was Kenya that fool who killed Rex angekuwa anawatupia teargas kwa hiyo gari,"Jul 23, 2024 · 10:28 AM UTC",1,0
https://twitter.com/ThuoOnX/status/1815693262184763715#m,MUKAMO!!! 😤😤😤 what do you have to say of Rex Maasai or Evans Kiratu??,"Jul 23, 2024 · 10:19 AM UTC",0,0
https://twitter.com/AptiPara/status/1815687422736232556#m,Kama vile Rex alipata adabu..nice work,"Jul 23, 2024 · 9:56 AM UTC",2,1
https://twitter.com/ChencheDeryan/status/1815667028478271595#m,урожая и продолжал работать в пахотном  ▬ايهيرب▬ايھرب▬ ◗CNU3074◖  ▬قصر▬الاوانى▬ ◗Q194◖  ▬ٺون▬ ◗SAAS◖  ▬نمشؾ▬ ◗vox2◖  ▬اىؤا▬ ◗ZZ900◖  __حلوو__ ReX,"Jul 23, 2024 · 8:35 AM UTC",0,0
https://twitter.com/drawbarbie/status/1815650386394382594#m,the killer cop for rex masai should be on gen z radar once spotted asaalimiwe,"Jul 23, 2024 · 7:29 AM UTC",1,0
https://twitter.com/W_Mukono/status/1815472838846886159#m,"For a very long time, the media has been in bed with the oppressive regimes. This is one way they have successfully supported the oppressor.  Misinformation and deletion of facts. Rex Kanyike was murdered on 20th June 2024 at a protest. It's been over one month of protests now.","Jul 22, 2024 · 7:43 PM UTC",0,1
https://twitter.com/karweru/status/1815445566588923936#m,Rex was not shot at JKIA,"Jul 22, 2024 · 5:55 PM UTC",0,0
https://twitter.com/MwiriiMwirii/status/1815438031106527456#m,"So many good things, housing levy which we don't have accountability, Kware victims, our good Police who shot Rex and abducted many , of course why can't we see the little good things done","Jul 22, 2024 · 5:25 PM UTC",0,0
https://twitter.com/CKodongo/status/1815430574422847776#m,The same DCI which is yet to arrest Rex and others killer cop,"Jul 22, 2024 · 4:55 PM UTC",0,0
https://twitter.com/Ck_Nrb/status/1815421954163089553#m,"Who killed rex And the rest of our comrades 59 to be precise.. You know the killer cops and they have never been arrested. Respect is a Two way streets, arrest and prosecute the cops stop intimidating us.. We are fighting for your children's future don't forget that. #RutoMustGo","Jul 22, 2024 · 4:21 PM UTC",0,0
https://twitter.com/nzesya_dennis/status/1815413559213666369#m,Wait wait so you insulted Jane for telling you facts. Kote wi Mundi kino muno,"Jul 22, 2024 · 3:48 PM UTC",0,0
https://twitter.com/nzesya_dennis/status/1815380742416838709#m,With all this evidence @EACCKenya can never arrest this criminals,"Jul 22, 2024 · 1:37 PM UTC",1,0
https://twitter.com/nzesya_dennis/status/1815379406145143036#m,Kesho we will be there just pin location,"Jul 22, 2024 · 1:32 PM UTC",0,0
https://twitter.com/nzesya_dennis/status/1815378961838272750#m,Kwa Gaitho bitter truth can't pass through his throat,"Jul 22, 2024 · 1:30 PM UTC",0,0
https://twitter.com/nzesya_dennis/status/1815378675698724921#m,Shameless old woman,"Jul 22, 2024 · 1:29 PM UTC",0,0
https://twitter.com/nzesya_dennis/status/1815376983208890809#m,Kimekublock,"Jul 22, 2024 · 1:22 PM UTC",1,0
https://twitter.com/nzesya_dennis/status/1815376120797094388#m,Just tell them some truth,"Jul 22, 2024 · 1:19 PM UTC",1,1
https://twitter.com/Stan_Subru/status/1815371395498430479#m,Chocha. Second hand ni 450ish...500K.,"Jul 22, 2024 · 1:00 PM UTC",0,0
https://twitter.com/Stan_Subru/status/1815371295942431151#m,Ukiskia yangu si utanipiga,"Jul 22, 2024 · 1:00 PM UTC",0,0
https://twitter.com/Stan_Subru/status/1815371226128191647#m,Na akiskia yangu 😂😂,"Jul 22, 2024 · 1:00 PM UTC",1,0
https://twitter.com/nzesya_dennis/status/1815353201194848706#m,Ruto even said he will stop the killer's but you all turned this statement to be one sided.,"Jul 22, 2024 · 11:48 AM UTC",0,0
https://twitter.com/nzesya_dennis/status/1815352668740841849#m,Fab,"Jul 22, 2024 · 11:46 AM UTC",0,0
https://twitter.com/nzesya_dennis/status/1815351507983700120#m,Posting this to fuel people 😂😂😂😂😂😂 weeeuh,"Jul 22, 2024 · 11:41 AM UTC",2,0
https://twitter.com/nzesya_dennis/status/1815349865242587455#m,You sponsor sending more money for you to keep pressing,"Jul 22, 2024 · 11:35 AM UTC",0,0
https://twitter.com/nzesya_dennis/status/1815349209278664986#m,I even think that she is a catfish 🙀,"Jul 22, 2024 · 11:32 AM UTC",0,0
https://twitter.com/nzesya_dennis/status/1815348922681839994#m,We fought from the same side during the campaign only for her to block me after election because she didn't get a government job,"Jul 22, 2024 · 11:31 AM UTC",0,1
https://twitter.com/soul_searcch/status/1815346092898173129#m,#JusticeForSam It could have been any young person  Justice for this young brother & Rex & David Chege and the many lives lost for exercising their constitutional rights,"Jul 22, 2024 · 11:20 AM UTC",0,0
https://twitter.com/nzesya_dennis/status/1815345799733412336#m,Gen Za to Raila Go back to AU or go home for good,"Jul 22, 2024 · 11:19 AM UTC",0,0
https://twitter.com/nzesya_dennis/status/1815342827443728616#m,Now that's the meaning of peaceful demos not the nonsense we are doing in this country,"Jul 22, 2024 · 11:07 AM UTC",0,0
https://twitter.com/Mwanziajeremy/status/1815340239583621227#m,"These builds zao unishagaza,a single cylinder but 3 spark plugs.Why?","Jul 22, 2024 · 10:56 AM UTC",4,1
https://twitter.com/nzesya_dennis/status/1815328648242536674#m,😂😂😂😂😂😂😂😂😂,"Jul 22, 2024 · 10:10 AM UTC",0,0
https://twitter.com/nzesya_dennis/status/1815327836980318480#m,Broooo,"Jul 22, 2024 · 10:07 AM UTC",0,1
https://twitter.com/nzesya_dennis/status/1815327478908379507#m,Sure let them lead us from the front line tomorrow,"Jul 22, 2024 · 10:06 AM UTC",1,0
https://twitter.com/nzesya_dennis/status/1815325648648376390#m,Am man chasing power is too dangerous than a Tsunami,"Jul 22, 2024 · 9:58 AM UTC",0,0
https://twitter.com/nzesya_dennis/status/1815297971140903288#m,Wait wait wait did I hear him mention a bigger amount on Billboards than infrastructure or am crazy,"Jul 22, 2024 · 8:08 AM UTC",1,0
https://twitter.com/nzesya_dennis/status/1815145835581096292#m,So your statement means a plane seat was booked twice ama nikunywe maziwa,"Jul 21, 2024 · 10:04 PM UTC",1,0
https://twitter.com/nzesya_dennis/status/1814266361708773823#m,We won't dissapoint you guys keep them coming,"Jul 19, 2024 · 11:49 AM UTC",0,0
https://twitter.com/Ingashi/status/1814265431328235722#m,Kazi safiiii,"Jul 19, 2024 · 11:46 AM UTC",1,1
https://twitter.com/nzesya_dennis/status/1814263971500716105#m,March,"Jul 19, 2024 · 11:40 AM UTC",0,0
https://twitter.com/much_franc/status/1814258777815756849#m,@RailaOdinga has been organising protests since 90s but he has never achieved what genzs have achieved in just 2 weeks because he is selfish and a coward.  He's never demanded justice for @kabetes as we are demanding for Rex and all others that have suffered in genzs demos.,"Jul 19, 2024 · 11:19 AM UTC",0,0
https://twitter.com/CollinsLautani/status/1814254968670417256#m,This is a movement they can't kill us all. They killed Rex and other peaceful Demonstrators thinking they would scare us but instead it got more momentum. We have to rescue our Beloved country KENYA from her  Rapists,"Jul 19, 2024 · 11:04 AM UTC",1,0
https://twitter.com/RexOmolleh/status/1814227880911516115#m,You are looking for relevance. Hii space unatumia ni kwasababu ya Raila odinga huyo unaita failure…. Bomboooclat,"Jul 19, 2024 · 9:16 AM UTC",0,0
https://twitter.com/Keahken/status/1814212928314167418#m,And the Killer of Rex Masai is still free,"Jul 19, 2024 · 8:17 AM UTC",0,0
https://twitter.com/chaoos_ke/status/1814203796072919244#m,Wanabeba speaker za rais wanajiskia  boom twaf.,"Jul 19, 2024 · 7:41 AM UTC",2,0
https://twitter.com/ithaelkimwele/status/1814202841684164660#m,Keep this kids away from Teli. Will Rex Maasai and other comrades ever loose relevance?,"Jul 19, 2024 · 7:37 AM UTC",0,0
https://twitter.com/bensombongi1/status/1814199777749283302#m,Order Mr/Ms GK order! Fuata sheria kama wengine,"Jul 19, 2024 · 7:25 AM UTC",1,0
https://twitter.com/FGaitho237/status/1814198576727101448#m,"Rex Masai gave us one silver bullet to bring this era of cannibalistic and opportunistic politics down. We squandered it.   We were to finish on June 25th. No more bloodshed after that.   But in your infinite wisdom, you decided to listen to those telling you to go home where you all know what happened in the estates.   Bro. I’ll never forgive those traitors.   #RutoMustGo","Jul 19, 2024 · 7:20 AM UTC",631,41
https://twitter.com/KENT4890/status/1814196479365427675#m,"It just hit me that some time in the year 2160. Some Kid will be reading about the Great Betrayal of Osama Otero,  the Great Sacrifice of Rex and 49 others and the X revolution of 2024.","Jul 19, 2024 · 7:12 AM UTC",19,0
https://twitter.com/Iamnjoki/status/1814184482892640646#m,"Sio Mimi 😂, I was asking for someone else b","Jul 19, 2024 · 6:24 AM UTC",2,0
https://twitter.com/Juliejeid/status/1814183423101063660#m,Very nice 🙂,"Jul 19, 2024 · 6:20 AM UTC",1,0
https://twitter.com/MISS_NGIGI/status/1814180285967216870#m,Good morning @IPOA_KE hii kesi ya Rex mliamua aje? Why is his killer cop still free?   #RutoMustGo,"Jul 19, 2024 · 6:07 AM UTC",0,0
https://twitter.com/nzesya_dennis/status/1814172322833539421#m,It's about time we cook,"Jul 19, 2024 · 5:36 AM UTC",1,0
https://twitter.com/ItsUnkonfined/status/1814151157645770960#m,"Osama anajaribu ku divert attention irudi kwake, he's a sellout, even if he dies rem the likes of Rex , Basely that Dr died and he betrayed them for 30 silvers","Jul 19, 2024 · 4:11 AM UTC",39,2
https://twitter.com/nzesya_dennis/status/1814062367514214435#m,@nzesya_dennis,"Jul 18, 2024 · 10:19 PM UTC",3,0
https://twitter.com/KingBeeKe/status/1814052438103707979#m,Be kind big man. Ama huruma ni estate niachane na wewe😅,"Jul 18, 2024 · 9:39 PM UTC",0,0
https://twitter.com/nzesya_dennis/status/1814037870639775862#m,Sasa mmeaza ujinga pia Nyinyi Gen Z wanaulizana Nini na Azimio,"Jul 18, 2024 · 8:41 PM UTC",0,0
https://twitter.com/nzesya_dennis/status/1814037479282139235#m,Am I dreaming,"Jul 18, 2024 · 8:40 PM UTC",0,0
https://twitter.com/nzesya_dennis/status/1814034540278526272#m,Not the first time she should also check on what she does wrong,"Jul 18, 2024 · 8:28 PM UTC",0,0
https://twitter.com/f_ayila/status/1815769311144816785#m,#occupyParliament #proudlykenyan #RutoMustGo #OccupyJKIA #Githurai #RejectFinanceBill2024,"Jul 23, 2024 · 3:21 PM UTC",0,0
https://twitter.com/f_ayila/status/1815769309232140309#m,#occupyParliament #proudlykenyan #RutoMustGo #OccupyJKIA #Githurai #RejectFinanceBill2024,"Jul 23, 2024 · 3:21 PM UTC",0,0
https://twitter.com/f_ayila/status/1815769263174828130#m,#occupyParliament #proudlykenyan #RutoMustGo #OccupyJKIA #Githurai #RejectFinanceBill2024,"Jul 23, 2024 · 3:21 PM UTC",0,0
https://twitter.com/f_ayila/status/1815769237845082298#m,#occupyParliament #proudlykenyan #RutoMustGo #OccupyJKIA #Githurai #RejectFinanceBill2024,"Jul 23, 2024 · 3:21 PM UTC",0,0
https://twitter.com/f_ayila/status/1815761550470193205#m,#occupyParliament video #RutoMustGo #OccupyJKIA #Githurai #RejectFinanceBill2024,"Jul 23, 2024 · 2:51 PM UTC",2,0
https://twitter.com/mwaringa/status/1815739266019774684#m,This place should be revisited #OccupyParliament its only hours from them resuming and already they are talking of tribes and who should be given CS positions in their parties. NairbiCBD Stephen Letoo Pipeline Tajmall #OccupyJKIA Kasmuel McOure,"Jul 23, 2024 · 1:22 PM UTC",7,0
https://twitter.com/Ngartia/status/1815724213610647748#m,"Ugandans,  This was us on the first day of #OccupyParliament. Kenyans did not let us down and have kept showing up in bigger numbers.  DO NOT RELENT! DO NOT BE INTIMIDATED!  #March2Parliament Oh yeah, and #RutoMustGo","Jul 23, 2024 · 12:22 PM UTC",995,5
https://twitter.com/ombachi13/status/1815680623060693211#m,"Only #OccupyParliament Up’s #OccupyJKIA Monumental success, Airport looking like a pork butchery in Saudi Arabia plus the resources deployed is a win. And it’s only Day One 😂 ✅","Jul 23, 2024 · 9:29 AM UTC",4565,52
https://twitter.com/Ngartia/status/1815679997748613318#m,"Ke & Ug started off the same. British East Africa was one.  Colonialists saw no difference while targeting the source of R. Nile. We just happened to be on the way.  Same origin. Same systems. Solidarity!  We #OccupyParliament they #March2Parliament. We say #RutoMustGo, they say?","Jul 23, 2024 · 9:26 AM UTC",227,4
https://twitter.com/Beat_Changer/status/1815670486132490663#m,Lakini hii Parliament ya Uganda though.😂😂😂😂 hii ni nini sasa.   Ugandans You Can Do Better   #Uganda #OccupyAirport #OccupyParliament,"Jul 23, 2024 · 8:49 AM UTC",2,0
https://twitter.com/FGaitho237/status/1815804223302307879#m,These kids got that fire in them.   #OccupyJKIA #RutoMustGo,"Jul 23, 2024 · 5:40 PM UTC",8,0
https://twitter.com/WairobiVS/status/1815803825220931738#m,Tuendelee ama tusiendelee?   #OccupyJKIA outering pipeline the kdf soipan Tuya Duale defence cs mirema,"Jul 23, 2024 · 5:39 PM UTC",0,0
https://twitter.com/MogereJulius/status/1815801833912238484#m,@kdfinfo Thank you. Instill discipline to the NPS  #OccupyJKIA Thika Road Githurai,"Jul 23, 2024 · 5:31 PM UTC",0,0
https://twitter.com/FGaitho237/status/1815800980664947137#m,Things are thick. They’ve started ratting out on each other. Goonmanship has no shelf-life.   #OccupyJKIA #RutoMustGo,"Jul 23, 2024 · 5:27 PM UTC",81,12
https://twitter.com/RagoHussein/status/1815800698904211790#m,"The patriotism in our youth today should be a case study to be researched and emulated across the globe,some even haven’t travelled by air yet  but they are concerned and patriotic about the JKIA heist. Viva Kenyan Youths ✊ #OccupyJKIA","Jul 23, 2024 · 5:26 PM UTC",3,0
https://twitter.com/angazanews/status/1815800290714812744#m,CALEB HAMISI: Some ODM MPs don't even care whether Baba gets AU or whether he goes home as long as they join the cabinet. Some are even calling ruto directly . I think we were never on the same journey.  Am disappointed !  Kipchumba Murkomen Rachel Omamo #OccupyJKIA Soipan Tuya,"Jul 23, 2024 · 5:24 PM UTC",1,1
